smiles,zinc_id,minimal_disttoref,consensus_sars,tox_counts,ct_tox
CC1=CC(=O)[C@@H](C(=O)/C=C/c2ccc(OCCn3cc(C(=O)O)nn3)c(Cl)c2)C(=O)O1,ZINC000763109175,0.738636,0.765249,1,0.051546
CC1=CC(=O)[C@@H](C(=O)/C=C\c2ccc(OCCn3cc(C(=O)O)nn3)c(Cl)c2)C(=O)O1,ZINC000763109174,0.738636,0.765249,1,0.051546
C#CCOc1ccc(Br)cc1C=NNC(=S)NCCSC,ZINC000769599506,0.651515,0.765248,3,0.050239
S=C(Nc1c(Cl)cc(Cl)cc1Cl)Nc1cncc2cc(Cl)ccc12,ZINC001196864015,0.654545,0.765247,2,0.138248
Cc1ccc(NC(=S)NN(c2ccccc2)c2ccccc2)cc1,ZINC000007526843,0.459459,0.765244,2,0.050176
S=C(Nc1ccc(Cl)c(Cl)c1Cl)Nc1cccc2ncccc12,ZINC001198079500,0.489362,0.765240,2,0.273448
COc1ccc(CC(C)=NNC(=S)NCCSC)cn1,ZINC000841633143,0.576271,0.765238,4,0.056059
Cc1ccnc([C@@H](C)NC(=S)NC(=O)c2ccc(Cl)cc2)c1,ZINC001248208614,0.566038,0.765231,2,0.054665
Cc1cc(C=NNC(=S)Nc2cccc(Cl)c2)sn1,ZINC000785448859,0.596774,0.765231,6,0.050355
S=C(NCCc1ccc(Cl)cc1)NN=Cc1nc2c(s1)CCC2,ZINC000814759535,0.676923,0.765227,6,0.050351
C[C@H](Cc1ccccc1Cl)NC(=O)c1cnc2cc(O)ccc2c1,ZINC001464237145,0.681159,0.765227,13,0.056637
C[C@H](NC(=S)NC(=O)c1cc(Br)ccc1Cl)C12CC3CC(CC(C3)C1)C2,ZINC000008443392,0.563636,0.765227,5,0.053270
S=C(Nc1ccc(Cc2cccnc2)cc1)Nc1cccc(Cl)c1,ZINC001201105468,0.592593,0.765224,2,0.055781
C#Cc1cccc(NC(=S)NNC(=S)Nc2ccc(Cl)cc2)c1,ZINC000726437492,0.581395,0.765218,4,0.076381
CSCCNC(=S)Nc1ccc2cc(Br)ccc2c1,ZINC000752762945,0.625000,0.765216,1,0.051813
S=C(Nc1ccc(SCc2cccnc2)cc1)Nc1ccc2ccccc2c1,ZINC000044071517,0.650794,0.765214,2,0.052654
S=C(Nc1ccc2cnccc2c1)Nc1ccc(Cl)cc1Cl,ZINC001248457576,0.592593,0.765213,2,0.128233
S=C(Nc1cccnc1Br)NC(c1ccccc1)c1ccccc1,ZINC001244784752,0.655738,0.765210,5,0.050390
S=C(Nc1ccccc1Br)Nc1cccc2nc(Cl)ccc12,ZINC001197792707,0.678571,0.765206,4,0.068555
C=CCNC(=S)NNC(=O)c1cc2c(C)nn(-c3ccccc3)c2s1,ZINC000041962138,0.700000,0.765203,4,0.059621
C[C@H](Cc1cccc(Br)c1)NC(=S)NC(=O)c1ccccc1,ZINC001195440691,0.619048,0.765199,1,0.050216
S=C(Nc1ccccc1Br)Nc1ccc(Br)c2ccncc12,ZINC001197789708,0.648148,0.765198,3,0.056158
S=C(Nc1cccc(Cl)c1Cl)Nc1ccc(Br)c2cnccc12,ZINC001201018017,0.677966,0.765197,9,0.383893
C[C@@H](Oc1c(O)ccc2c1C(=O)c1ccccc1C2=O)c1cccnc1Cl,ZINC001227581287,0.685714,0.765196,20,0.050907
CC(C)NC(=S)NNC(=O)c1cc(-c2ccccc2)nc2ccccc12,ZINC000006827859,0.562500,0.765195,1,0.382964
S=C(NNc1ncnc2sccc12)Nc1ccsc1,ZINC000790301886,0.754386,0.765192,4,0.050448
S=C(Nc1ccc(Oc2ccccc2)cc1)Nc1cnnc(Cl)c1Cl,ZINC001197035199,0.634615,0.765181,6,0.054297
S=C(NC/C=C\Cl)Nc1ccc2c(c1)OCCO2,ZINC000899721912,0.615385,0.765181,1,0.050573
S=C(NC/C=C/Cl)Nc1ccc2c(c1)OCCO2,ZINC000899721911,0.615385,0.765181,1,0.050573
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O[C@H]1COCc2cc(Br)cnc21,ZINC001227581051,0.760000,0.765177,14,0.052581
C[C@@H](NC(=S)Nc1ccc2ccccc2c1)c1ccc(OC(F)F)cc1,ZINC000915998635,0.614035,0.765172,7,0.056212
Cc1ccc(NC(=S)N[C@H](c2ccccc2)c2nc3ccccc3n2C)c(Br)c1,ZINC001200159099,0.600000,0.765167,4,0.081613
S=C(NNc1c(Cl)cc(Br)cc1Cl)Nc1ccc(Cl)nc1,ZINC000741869608,0.703125,0.765164,7,0.050586
O=C(Cn1nc(Cl)c2ccccc21)c1ccc2c(c1)CCCC2,ZINC001641028899,0.607143,0.765164,2,0.052082
Cn1nccc1-c1cccc(C(=O)NC2=C(Cl)C(=O)c3ccccc3C2=O)c1,ZINC001192305580,0.714286,0.765160,17,0.092327
Cc1cc(Cl)ccc1NC(=S)N[C@@H]1CCOc2cc(Br)ccc21,ZINC001248453307,0.583333,0.765156,6,0.062469
S=C(NNc1ccc(Cl)cc1)Nc1cccc(Cl)c1,ZINC000016210770,0.547170,0.765149,2,0.050843
O=C1c2ccccc2-c2nn(P(=O)(/C=C(\Cl)c3ccccc3)/C=C(\Cl)c3ccccc3)c3cccc1c23,ZINC000097983901,0.754098,0.765149,25,0.056802
CCCCCC/C(C[C@@H](SCC)c1ccccc1Cl)=N/NC(N)=S,ZINC000017141702,0.657534,0.765142,15,0.050484
CCCCCC/C(C[C@@H](SCC)c1ccccc1Cl)=N\NC(N)=S,ZINC000005553142,0.657534,0.765142,15,0.050484
S=C(NCc1cccnc1)NN=Cc1cc(Br)c2c(c1)OCCCO2,ZINC001324503374,0.575758,0.765142,3,0.055710
Cn1ccc(C=NNC(=S)Nc2ccccn2)c1,ZINC000767805727,0.549020,0.765140,5,0.053143
S=C(NCc1ccc2ncc(Br)cc2c1)Nc1cccc(Cl)c1Cl,ZINC001201025997,0.612903,0.765131,2,0.266525
S=C(Nc1ccccc1Cl)N[C@H]1CCOc2ccc(Br)cc21,ZINC000053537451,0.712121,0.765130,0,0.052465
C[C@@H](NC(=S)N[C@H]1COc2cc(Cl)ccc21)c1ccccc1,ZINC001245572162,0.627119,0.765129,0,0.052316
C[C@@H](NC(=S)NN=Cc1ccc(Cl)c2cccnc12)C1CC1,ZINC000760260354,0.616667,0.765126,14,0.061541
S=C(Nc1csc2nccnc12)NC(c1ccccc1)c1ccccc1,ZINC001244783394,0.666667,0.765126,2,0.050915
O=c1c2ccccc2sn1Cc1nc2ccccc2s1,ZINC000532358415,0.719298,0.765125,1,0.050656
N/C(=N\Cc1ccc2ncccc2c1)NCc1ccc(OC(F)(F)F)cc1,ZINC000195293369,0.639344,0.765115,12,0.082228
S=C(Nc1cccnc1)N[C@H](c1ccccc1)c1ccc(Br)cc1,ZINC001199910321,0.636364,0.765105,5,0.050546
C[C@H](NC(=S)N(C)Cc1cccc2ccccc12)c1ccccc1,ZINC000044231141,0.701493,0.765103,1,0.050729
S=C(Nc1nc(Cl)ccc1Cl)NC(c1ccccc1)c1ccccc1,ZINC001244786128,0.693548,0.765098,5,0.051310
S=C(Nc1cccnc1)Nc1c(Br)cc(Br)c2ccccc12,ZINC001199901467,0.610169,0.765096,4,0.053940
CNC(=O)CNC(=S)NN=Cc1sc(Oc2ccccc2)nc1Cl,ZINC000731929448,0.676471,0.765095,2,0.050308
COc1cccc(C(=O)N[C@H](/C=C/c2ccccc2)c2cc(Cl)c3cccnc3c2O)c1,ZINC000006427093,0.464789,0.765090,14,0.059322
Cn1cnc2cc(C=NNC(=S)NC(C)(C)C)ccc21,ZINC000761253646,0.627119,0.765089,6,0.056153
CCCCc1ccc(NC(=S)Nc2cccc3cncc(F)c23)cc1,ZINC001200389691,0.583333,0.765088,3,0.051431
O=c1c(Cl)c(Cl)cnn1Cc1nsc2ccccc12,ZINC001472920521,0.742857,0.765085,1,0.061662
O=C1/C(=C/c2cnn(Cc3ccccc3)c2Cl)CCc2nc(O)ccc21,ZINC000789141809,0.681818,0.765084,9,0.055129
O=C1/C(=C\c2cnn(Cc3ccccc3)c2Cl)CCc2nc(O)ccc21,ZINC000789141812,0.681818,0.765084,9,0.055129
C[C@H](NC(=O)c1cc(O)nc2ccccc12)c1ccc(Cl)c(Cl)c1,ZINC001127481209,0.489796,0.765080,17,0.162167
Cc1ccc(NC(=S)Nc2ccc3c(c2)N=NC3)c(Br)c1,ZINC001200152065,0.655172,0.765073,2,0.050331
CC[C@@H](NC(=O)c1cc2cc(OC)ccc2nc1Cl)c1ccncc1,ZINC000180220055,0.676923,0.765071,10,0.350844
C[C@H](NC(=O)c1cc2ccccc2c(Cl)n1)c1cccc(O)c1,ZINC000195689774,0.627119,0.765070,10,0.065824
S=C(Nc1cc2cccccc-2c1)Nc1c(Cl)cc(Cl)cc1Cl,ZINC001196864793,0.634615,0.765069,2,0.063995
S=C(Nc1cccc2ccccc12)Nc1ccnn1Cc1ccc(Br)cc1,ZINC001200094739,0.700000,0.765066,4,0.353259
S=C(NN=Cc1cncs1)Nc1cccc(Cl)c1,ZINC000767762501,0.559322,0.765058,5,0.050390
Cc1cccc(NNC(=S)NCCSc2ccc(Cl)cc2)c1,ZINC000007926146,0.603175,0.765057,2,0.050421
FC(F)(F)c1ccccc1NC(=S)N/N=C/c1c[nH]c2ccc(Br)cc12,ZINC000013098686,0.648649,0.765056,17,0.118715
O=C(Cc1c[nH]c2ccccc12)NNC(=S)Nc1ccccc1Cl,ZINC000016311566,0.625000,0.765055,2,0.077736
S=C(Nc1cn2c(Br)cccc2n1)Nc1ccc(Cl)c(Cl)c1Cl,ZINC001198093360,0.688525,0.765052,3,0.060717
S=C(NCCSc1ccccc1)NNC(=S)NCCc1ccc(Cl)cc1,ZINC000018143059,0.571429,0.765051,6,0.050222
S=C(Nc1ccc2nccc(Cl)c2c1)Nc1c(Cl)cc(Cl)cc1Cl,ZINC001196882494,0.677966,0.765045,2,0.081510
S=C(Nc1ccc2c(Cl)nccc2c1)Nc1ccccc1Br,ZINC001197793312,0.603774,0.765045,3,0.053432
C[C@@H](NC(=S)Nc1ccc(Br)c2cccnc12)c1ccccc1,ZINC001245516125,0.660714,0.765044,4,0.052545
CC(=O)N(c1cccc(Cl)c1)c1nc(C=NNC(=S)Nc2ccccc2)cs1,ZINC000915923574,0.571429,0.765044,6,0.053587
O=C(CSCc1cccc(Cl)c1)NNC(=S)Nc1cccc(Cl)c1,ZINC000015914074,0.525424,0.765042,1,0.055983
C[C@@H](NC(=S)NN=Cc1ncc[nH]1)c1ccc(Cl)cc1Cl,ZINC000731153538,0.655738,0.765038,4,0.072669
Fc1ccccc1NC(=S)NN=Cc1nc2ccccn2c1Br,ZINC000755498085,0.629032,0.765038,5,0.051477
O=C(Cc1nnc(O)c2ccccc12)NC1=C(Cl)C(=O)c2ccccc2C1=O,ZINC001180199030,0.737705,0.765037,5,0.061606
S=C(NN=Cc1ccccc1)Nc1cccc(Br)c1,ZINC000732766283,0.490566,0.765033,4,0.050406
CCCCC[C@H](C)CNC(=S)NN=Cc1cnn(CC(F)F)c1,ZINC000814215051,0.625000,0.765030,15,0.051709
O=C(CCc1ccc2[nH]ccc2c1)NNC(=S)Nc1cccc(Cl)c1,ZINC000181458045,0.575758,0.765030,1,0.062772
COc1cncc(Cl)c1C(=O)N[C@]1(O)C=Cc2ccccc2[C@H]1c1c(O)ccc2ccccc12,ZINC001195242700,0.687500,0.765027,6,0.062659
S=C(NNc1cccc(Br)c1)Nc1ccc(Cl)cc1,ZINC000015153416,0.571429,0.765021,2,0.050797
S=C(Nc1ccc2nccc(Cl)c2c1)Nc1c(Cl)cccc1Cl,ZINC001246209684,0.655172,0.765019,2,0.089715
C[C@@H](NC(=S)Nc1cnc2cccc(Cl)c2c1)c1ccc(F)cc1,ZINC001249585861,0.694915,0.765019,4,0.059763
S=C(Nc1cccc(Cl)c1)N[C@@H]1CCOc2ccc(Br)cc21,ZINC000919718976,0.652174,0.765019,0,0.053114
CC[C@@H](NC(=S)NNc1cccc2ccccc12)c1cccs1,ZINC000734377635,0.683333,0.765017,3,0.052525
C[C@H](NC(=S)NN=Cc1cc(Cl)cc2cccnc12)C1CC1,ZINC000763179870,0.606557,0.765017,8,0.061115
N#Cc1ccccc1Cn1cccc1C=NNC(=S)NCC1CCC1,ZINC000780224981,0.692308,0.765015,8,0.052586
O=C(NCc1cccc2ncccc12)c1c(O)cnc2ccc(Cl)cc12,ZINC001472616112,0.620690,0.765013,11,0.062866
CC(=O)N1CC(Oc2ccc(O)c3c2C(=O)C(Cl)=C(Cl)C3=O)C1,ZINC001229377270,0.777778,0.765009,8,0.050457
NC(=O)CNC(=S)N(C/C=C/c1ccccc1)c1ccc2c(c1)OCCO2,ZINC000727069170,0.645161,0.765008,0,0.050740
NC(=O)CNC(=S)N(C/C=C\c1ccccc1)c1ccc2c(c1)OCCO2,ZINC000727069169,0.645161,0.765008,0,0.050740
Cc1cccc2cc(C(=O)N[C@H](CCO)c3ccccc3)c(Cl)nc12,ZINC000816948608,0.712121,0.765007,7,0.281540
S=C(Nc1ccc(Cl)nc1Br)NC(c1ccccc1)c1ccccc1,ZINC001244783012,0.701754,0.765007,5,0.050680
S=C(Nc1ccccc1Br)Nc1ccnc2c(I)cccc12,ZINC001197763984,0.660377,0.765006,2,0.052362
C[C@H](NC(=O)c1cnc2cc(O)ccc2c1)c1cccc2ccccc12,ZINC001540294406,0.651515,0.765006,8,0.259656
CN(C(=S)NC12CC3CC(CC(C3)C1)C2)[C@H](c1ccncc1)c1ccc(Cl)cc1,ZINC000749012865,0.727273,0.764995,6,0.054299
C#Cc1cccc(NC(=S)NNC(=S)Nc2cccc(Cl)c2)c1,ZINC000726437563,0.545455,0.764988,3,0.069169
CCn1cc(C(=O)NC2=C(Cl)C(=O)c3ccccc3C2=O)c(=O)c2ccc(C)nc21,ZINC001149699486,0.716418,0.764987,17,0.051065
Cc1ncn(CC(=O)c2csc3ccccc23)c(=O)c1Br,ZINC001644307380,0.714286,0.764985,1,0.051898
CSCCNC(=S)NN=Cc1cc2ccncc2s1,ZINC000853327576,0.671875,0.764979,3,0.050203
CCn1c(C(C)=NNC(=S)NCc2ccccc2)nc2ccccc21,ZINC000741456845,0.616667,0.764974,4,0.054545
S=C(Nc1ccccc1Cl)Nc1ccc(Cl)c2ncccc12,ZINC001200861481,0.596154,0.764973,2,0.092153
S=C(Nc1ccccc1)Nc1cccc2c(Cl)nccc12,ZINC001200838892,0.640000,0.764971,3,0.062235
C#CCCCn1nc(Br)c(=O)c2ccccc21,ZINC000766293944,0.745455,0.764970,0,0.051211
S=C(Nc1ccc2ncccc2c1)Nc1ccccc1Br,ZINC001197748717,0.551020,0.764967,2,0.052168
C[C@H](NC(=S)Nc1cnc2ccccc2c1)c1ccc(F)cc1,ZINC001249577835,0.672131,0.764965,2,0.054004
Cc1cc(Cl)cc(Cl)c1NC(=S)N[C@H]1COc2cc(Br)ccc21,ZINC001200825073,0.690141,0.764964,2,0.133777
C/C(=N\NC(=S)Nc1ccccc1)c1ccc(I)cc1,ZINC000014166378,0.531915,0.764962,4,0.050230
COc1cccc([C@@H](NC(=O)c2cc3ccccc3nc2O)c2ccccc2Cl)c1,ZINC000607671018,0.550725,0.764962,13,0.226384
O=C(NC(=S)NCc1ccc(C(=O)c2ccccc2)cc1)c1ccc(Cl)cc1,ZINC001248207519,0.580645,0.764961,0,0.051184
C#CC[C@H](NC(=O)c1nc2ccccc2cc1Cl)c1ccccc1,ZINC000810750211,0.700000,0.764961,4,0.061412
C=CCNC(=S)NN=C1CCOc2c1ccc(Cl)c2Cl,ZINC000920362729,0.724638,0.764960,2,0.052109
C[C@@H](NC(=S)NN=Cc1cnc[nH]1)c1ccc(Cl)cc1Cl,ZINC000755682608,0.655738,0.764959,5,0.058011
CC(=NNC(=S)Nc1cccnc1)c1nc2ccccc2n1C,ZINC000744683870,0.518519,0.764959,6,0.062073
O=C(NC1=C(Cl)C(=O)c2ccccc2C1=O)c1ccc2c(=O)cc[nH]c2c1,ZINC001152569014,0.706897,0.764959,12,0.056364
Cc1ccc(NC(=S)N[C@H](c2ccccc2)c2nc3ccccc3n2C)c(Cl)c1,ZINC001200348152,0.593220,0.764956,2,0.212331
C=CCNC(=S)N(CC)c1ccc2ccccc2c1,ZINC000050251805,0.698113,0.764950,3,0.051291
C[C@@H](NC(=S)N[C@H](C)c1nc2ccccc2n1C(F)F)c1ccccc1,ZINC000915998544,0.622642,0.764949,2,0.058982
S=C(Nc1ccc(Br)cc1)Nc1ccc2ccccc2c1,ZINC000007099571,0.636364,0.764948,2,0.052062
CC[C@@H](NC(=S)Nc1ccc2nc(C(F)F)sc2c1)c1cccs1,ZINC000795154648,0.753086,0.764948,2,0.050658
C[C@H]1CCCC[C@@H]1NC(=S)NN=Cc1ccc2c(c1)ncn2C,ZINC000761250007,0.564516,0.764947,5,0.059696
Cc1ccc2cccc(NC(=S)Nc3ccccc3)c2n1,ZINC000134276304,0.574468,0.764945,2,0.050530
O=c1c2ccccc2sn1CCn1cc(Cl)cn1,ZINC001613623161,0.750000,0.764939,0,0.050397
CC(C)(C)N(N=Cc1cnc2ccccc2n1)C(=S)NCc1ccc(F)cc1,ZINC000920385719,0.702703,0.764939,5,0.050635
O=C(NC(=S)Nc1ccc2nccc(Br)c2c1)c1ccccc1,ZINC001195376149,0.610169,0.764939,1,0.080224
S=C(Nc1cc2cccccc-2c1)Nc1c(Cl)cccc1Cl,ZINC001246040598,0.627451,0.764939,2,0.073072
CNC(=S)/N=c1\sc2ccccc2n1-c1ccccc1,ZINC000100510643,0.745455,0.764939,3,0.050645
Cc1ccc(NC(=S)NN=Cc2ccc3c(c2)nnn3C)cc1,ZINC000737417981,0.573770,0.764939,2,0.050539
CSc1ccc2c(c1)CCCC2=NNC(=S)Nc1ccccn1,ZINC000767806530,0.603448,0.764938,4,0.050488
CC(=O)Nc1ccc(NC(=S)NN(Cc2ccccc2)c2ccccc2)cc1,ZINC000041724428,0.608696,0.764933,1,0.050282
C#Cc1cccc(NC(=S)NNC(=O)/C=C(/C)c2ccccc2)c1,ZINC000067196133,0.633333,0.764932,2,0.053610
CCn1nc(C=NNC(=S)Nc2ccccn2)c2ccccc21,ZINC000769794290,0.596491,0.764932,6,0.052371
S=C(NN=Cc1cccc2c[nH]nc12)Nc1ccccn1,ZINC001116299133,0.587302,0.764931,6,0.054460
C[C@@]12CCN(C(=S)NCC3CCC3)C[C@@H]1C2(Cl)Cl,ZINC001323267324,0.759259,0.764927,2,0.050922
CCCCCCCC(=O)N[C@H](NC(=S)Nc1cccc2ccccc12)C(Cl)(Cl)Cl,ZINC000100497844,0.593750,0.764926,11,0.050892
O=c1c(Br)nn(CC=C(Cl)Cl)c2ccccc12,ZINC001643810255,0.698113,0.764926,4,0.053436
S=C(Nc1ccc(Cl)cc1Cl)Nc1cccc2ccccc12,ZINC000013788050,0.580000,0.764924,3,0.126286
Cc1cccc(NC(=S)Nc2cnc3ccc(Cl)cc3c2)c1,ZINC001198658606,0.491228,0.764922,3,0.078791
S=C(Nc1ccc2ccc(Cl)cc2n1)Nc1ccc(Cl)cc1Cl,ZINC001248461509,0.560000,0.764922,2,0.061101
C[C@@H]1CCC[C@@H](NC(=S)NN=Cc2ccc3c(c2)nnn3C)[C@@H]1C,ZINC000737423643,0.593750,0.764913,6,0.051470
CNC(=S)N[C@@H](C)c1ccc(Cl)c2ccccc12,ZINC000764930048,0.689655,0.764909,1,0.051673
O=c1c2cccc(Cl)c2ncn1Cc1csnn1,ZINC001559405732,0.760000,0.764906,0,0.087717
O=C(N[C@H](CCO)c1cc(Cl)cc(Cl)c1)c1ncc2ccccc2c1O,ZINC001634895974,0.680556,0.764905,14,0.097971
Cc1ccc(NC(=S)Nc2cc3cc(Br)ccc3cn2)cc1,ZINC001197899163,0.571429,0.764903,3,0.056704
S=C(Nc1c(Cl)cc(Cl)cc1Cl)Nc1nccc2cc(Br)ccc12,ZINC001196859931,0.721311,0.764902,3,0.105172
CCC(CSc1ccc(Cl)cc1)=NN(C)C(=S)NC,ZINC000841647768,0.698413,0.764901,5,0.050663
C=C(Cl)Cn1ncc2ccccc2c1=O,ZINC000915670589,0.718750,0.764899,0,0.061311
C=CCN(C(=S)Nc1ccc(OC(F)F)cc1)c1ccccc1,ZINC000006784611,0.672414,0.764898,2,0.052056
S=C(Nc1cccc(Cl)c1Cl)Nc1cc(Br)nc2ccccc12,ZINC001201008683,0.694915,0.764890,6,0.250739
COc1ccc(NC(=S)NN=Cc2ccc(-n3cnc4ccccc43)cc2)cn1,ZINC000729640915,0.579710,0.764889,7,0.060353
S=C(NC(C1CC1)C1CC1)NN(c1ccccc1)c1ccccc1,ZINC000734754276,0.512821,0.764887,4,0.050260
COc1ccc2cc(C=NNC(=S)Nc3ccccn3)ccc2c1,ZINC000767805177,0.438596,0.764886,18,0.062319
C/C(=C/C(=N/Nc1nc2ccccc2s1)c1ccccc1)c1ccccc1,ZINC000005411714,0.631579,0.764885,16,0.050317
C/C(=C/C(=N\Nc1nc2ccccc2s1)c1ccccc1)c1ccccc1,ZINC000008649205,0.631579,0.764885,16,0.050317
C/C(=C\C(=N/Nc1nc2ccccc2s1)c1ccccc1)c1ccccc1,ZINC000017422473,0.631579,0.764885,16,0.050317
C/C(=C\C(=N\Nc1nc2ccccc2s1)c1ccccc1)c1ccccc1,ZINC000008649207,0.631579,0.764885,16,0.050317
S=C(Nc1ccccc1Cl)Nc1cc(Cl)cc2cccnc12,ZINC000911610000,0.584906,0.764884,3,0.058068
C[C@H](Cc1ccc(Cl)cc1Cl)NC(=O)c1ncc2ccccc2c1O,ZINC001464705118,0.677419,0.764883,13,0.051352
C[C@@H]1[C@@H](NC(=S)NN=Cc2cccc3nccn23)CCC[C@H]1C,ZINC000771099193,0.651515,0.764882,4,0.050679
CC(=NNC(=S)Nc1ccccn1)c1nc2ccccc2n1C,ZINC000767804774,0.581818,0.764880,6,0.062718
O=C(N[C@H]1CCCOc2ccccc21)c1c(O)cnc2ccc(Cl)cc12,ZINC001182560261,0.733333,0.764880,11,0.079609
S=C(NC[C@@H]1COc2ccc(Br)cc2C1)Nc1cccc(Cl)c1Cl,ZINC001201026371,0.676471,0.764878,3,0.053198
C[C@H](NC(=S)NN(C)c1ccccc1)c1ccccc1,ZINC000044056682,0.619048,0.764871,2,0.050334
N#Cc1ccc(NC(=S)NNc2cnnc3ccccc23)cc1Cl,ZINC000733756179,0.728571,0.764870,1,0.051108
Cn1cnc2c(C(=O)NC3=C(Cl)C(=O)c4ccccc4C3=O)cccc21,ZINC001155001729,0.645161,0.764868,16,0.066901
CC[C@H](NC(=O)c1ccnc2cc(Cl)ccc12)c1ccccc1OC,ZINC001597600800,0.625000,0.764866,16,0.083622
S=C(NN=Cc1ccc(Cl)cc1)Nc1ccccc1,ZINC000017045356,0.512821,0.764865,6,0.050312
C=CCNC(=S)NN=Cc1ccc2c(c1)ncn2C,ZINC000761249545,0.650794,0.764863,3,0.054922
S=C(Nc1ccccc1Br)Nc1ccc(Cl)c2ncccc12,ZINC001197790249,0.592593,0.764862,6,0.057238
CNC(=O)CNC(=S)NN=C(C)c1ccc2c3c(cccc13)CC2,ZINC000731929993,0.671875,0.764857,2,0.065500
S=C1NC(C23CC4CC(CC(C4)C2)C3)=C[C@H](c2ccc(Br)cc2)N1,ZINC000004748390,0.375000,0.764855,3,0.054686
N#Cc1ccc(NC(=S)NN(Cc2ccccc2)c2ccccc2)cc1Cl,ZINC000726435872,0.660377,0.764853,5,0.050227
C[S@+]([O-])c1ccc(C=NNC(=S)Nc2ccccn2)cc1,ZINC001253155984,0.557692,0.764852,4,0.050177
C[C@@H](CC(=O)NNC(=S)Nc1cccc(Cl)c1)c1ccccc1,ZINC000015914366,0.508475,0.764849,1,0.051551
C[C@H]1CCCC[C@@H]1NC(=S)NN=Cc1nc2ccccc2n1C,ZINC000755520541,0.627119,0.764849,4,0.070734
S=C(Nc1cc(CCc2ccccc2)ccn1)N[C@H]1CCOc2ccccc21,ZINC000751921106,0.603448,0.764846,0,0.051902
C#Cc1cccc(NC(=S)NN=Cc2ccc(Cl)s2)c1,ZINC000727262036,0.630769,0.764835,3,0.052247
S=C(Nc1c(Cl)cc(Cl)cc1Cl)Nc1cccc2ccncc12,ZINC001196880378,0.649123,0.764832,2,0.236863
COc1ccc([C@@H](NC(=O)COc2ccccc2)c2cc(Cl)c3cccnc3c2O)cc1,ZINC000001169970,0.254237,0.764830,16,0.050504
CSCCCNC(=S)NNC(=S)Nc1cccc(Cl)c1,ZINC000016273922,0.542373,0.764829,2,0.050560
S=C1N[C@H](c2ccccn2)[C@H](c2cccn2-c2ccc3ccccc3c2)N1c1ccc(Br)cc1,ZINC000224508288,0.780822,0.764829,3,0.095814
O=C(Cc1ccnc(O)c1Br)OCC(=O)c1ccc2c(c1)Cc1ccccc1-2,ZINC000773639057,0.720000,0.764824,4,0.063672
C[C@H](Oc1cc(O)ccc1C(=O)/C=C/c1ccc(O)c(O)c1)c1cccnc1Cl,ZINC001229586023,0.717949,0.764816,14,0.051770
C[C@@](CO)(NC(=O)c1cnc2cc(O)ccc2c1)c1cc(Cl)cc(Cl)c1,ZINC001569062752,0.708333,0.764815,16,0.209075
S=C(Nc1cccnc1)Nc1ccc2ncc(Br)cc2c1,ZINC001199899692,0.600000,0.764814,2,0.061823
C[C@@H](NC(=S)NC(=O)Cc1ccc(Cl)cc1)C12CC3CC(CC(C3)C1)C2,ZINC000004515239,0.642857,0.764814,1,0.050310
S=C(N=c1cc[nH]c2cccnc12)Nc1ccccc1Br,ZINC001197760039,0.728814,0.764814,2,0.050322
O=C(Cn1cc(C(=O)O)c2ccccc21)OC/C(Cl)=C\Cl,ZINC000833119358,0.678571,0.764813,0,0.105609
O=C(Cn1cc(C(=O)O)c2ccccc21)OC/C(Cl)=C/Cl,ZINC000833119357,0.678571,0.764813,0,0.105609
CCCCNC(=S)N/N=C(\C)c1cnc2ccccc2n1,ZINC000016638874,0.578947,0.764810,4,0.050247
COC(=O)c1cccc2[nH]nc(C(=O)NC3=C(Cl)C(=O)c4ccccc4C3=O)c12,ZINC001154609240,0.714286,0.764810,10,0.053375
S=C(Nc1ccccc1Cl)Nc1c(Cl)ccc2cccnc12,ZINC001200861783,0.629032,0.764808,2,0.055312
C[C@H](Cc1ccccc1Cl)C(=O)Nc1cccc2c(O)nccc12,ZINC001468024325,0.655172,0.764807,12,0.114759
O=C(N[C@H](COCc1ccccc1)c1ccccc1)c1cnc2cc(O)ccc2c1,ZINC001544064170,0.693333,0.764806,4,0.172889
O=C(N[C@H](c1ccccc1)c1ccncc1)c1ccc2c(Cl)ccnc2c1,ZINC001153347732,0.508197,0.764806,12,0.083687
C[C@@H](NC(=S)Nc1cnc2cc(Cl)ccc2c1)c1ccc(F)cc1,ZINC001249587298,0.695652,0.764802,6,0.054746
O=c1c(Br)nn(Cc2cccc(Cl)n2)c2ccccc12,ZINC000128955014,0.741379,0.764802,4,0.058417
CCCCc1ccc(NC(=S)NNC(=O)c2ccc3nccnc3c2)cc1,ZINC000015902697,0.590164,0.764801,2,0.051192
C[C@@H](NC(=S)Nc1cnc2c(Cl)cccc2c1)c1ccc(F)cc1,ZINC001249587468,0.687500,0.764799,6,0.061341
Cc1ccc(C=NNC(=S)Nc2ccc(SC(F)F)cc2)nc1,ZINC000761802175,0.609375,0.764798,8,0.050350
CCc1ccc(Cn2nnc3ccc(Cl)cc3c2=O)cc1,ZINC001652907086,0.690909,0.764797,0,0.108009
C[C@@H](NC(=O)c1cnnc(O)c1)c1ccc(Cl)c2ccccc12,ZINC001448134887,0.647059,0.764796,10,0.282321
